State,District,Village Name,Site Name,Latitude,Longitude,pH Level,Landuse,Soil Type,Drainage,Date,Soil Depth (m),Soil Porosity,Organic Matter,POPULATION_DENSITY(people/sq km),Humidity (%),Avg. Tidal Height (metres),Avg. Wind Speed (km/h),Avg. Temperature (°C),Soil Moisture (%),Avg. Surface Elevation (meters above sea level),GW level(mbgl),Rainfall,Permeability Value (Qualitative),Permeability Value (Numeric),datetime,dayofyear,weekofyear,quarter,predicted_gw_level
West Bengal,Paschim Barddhaman,Gaighata,Gaighata,23.743044,86.989434,7.2,Urban,Dense Clay,Moderate,01-01-2023,0.1,0.44,2.48,1099,0.61,11.01,33.24,24.61,38.43,372.0,2.96,3.73,High,0.46,2023-01-01,1,52,1,3.877999999999995
West Bengal,Paschim Barddhaman,Ikra,Ikra,23.791784,87.222503,7.2,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.41,2.93,1099,0.53,17.3,39.03,18.15,37.52,283.0,5.82,13.44,Low,0.26,2023-01-01,1,52,1,6.073900000000001
West Bengal,Paschim Barddhaman,Pandabeswar,Pandabeswar,23.736621,87.13739,7.2,Urban,Dense Silt,Moderate,01-01-2023,10.0,0.42,2.19,1099,1.97,13.73,37.52,49.48,42.71,112.0,6.43,14.16,Low,0.87,2023-01-01,1,52,1,5.73053449318
West Bengal,Paschim Barddhaman,Pandaveswar,Pandaveswar,23.568978,87.304607,7.2,Rural,Dense Clay,High,01-01-2023,1.0,0.41,3.57,1099,1.16,19.61,26.93,45.64,40.31,415.0,7.15,10.1,Medium,0.41,2023-01-01,1,52,1,5.4814000000000025
West Bengal,Paschim Barddhaman,Domra,Domra,23.545241,86.817349,7.2,Urban,Dense Silt,Low,01-01-2023,0.1,0.35,4.34,1099,0.84,19.46,37.37,31.07,13.01,461.0,2.07,2.88,Low,0.43,2023-01-01,1,52,1,6.160343629200001
West Bengal,Paschim Barddhaman,Kanksa,Kanksa,23.713429,86.717346,7.2,Urban,Dense Silt,Low,01-01-2023,10.0,0.44,2.54,1099,1.25,13.37,20.52,41.71,30.78,375.0,9.07,9.98,Very high,1.0,2023-01-01,1,52,1,6.017977673149997
West Bengal,Paschim Barddhaman,Kanksa,Kanksa,23.553125,87.373198,7.2,Urban,Dense Sand,High,01-01-2023,10.0,0.33,2.07,1099,1.12,18.75,30.34,32.01,43.28,236.0,6.24,7.1,High,0.84,2023-01-01,1,52,1,6.028400000000005
West Bengal,Paschim Barddhaman,Kanksa Dug Well,Kanksa Dug Well,23.828488,86.919067,7.2,Urban,Dense Silt,Low,01-01-2023,0.01,0.44,4.87,1099,0.7,12.37,23.17,19.53,27.35,259.0,6.36,12.88,Low,0.41,2023-01-01,1,52,1,6.382700000000008
West Bengal,Paschim Barddhaman,Kuldiha,Kuldiha,23.731398,86.739133,7.2,Urban,Dense Silt,Low,01-01-2023,10.0,0.48,2.35,1099,0.71,19.28,32.73,21.21,10.3,353.0,4.82,13.24,High,0.72,2023-01-01,1,52,1,5.3729999999999976
West Bengal,Paschim Barddhaman,Piariganj,Piariganj,23.792264,86.78391,7.2,Urban,Dense Sand,High,01-01-2023,0.1,0.38,3.03,1099,1.98,15.98,37.33,45.69,23.9,450.0,5.0,10.67,Medium,0.58,2023-01-01,1,52,1,5.7358
West Bengal,Paschim Barddhaman,Silampur (New),Silampur (New),23.701709,87.386388,7.2,Rural,Dense Clay,Low,01-01-2023,0.01,0.42,2.81,1099,1.48,16.83,28.87,13.97,20.81,135.0,4.79,4.86,Medium,0.55,2023-01-01,1,52,1,5.721686177049998
West Bengal,Paschim Barddhaman,Arrahgram,Arrahgram,23.543677,86.743426,7.2,Urban,Dense Sand,Low,01-01-2023,10.0,0.39,3.55,1099,1.19,13.4,27.89,48.77,35.84,409.0,7.35,6.39,Medium,0.42,2023-01-01,1,52,1,6.784047310200008
West Bengal,Paschim Barddhaman,Barakar,Barakar,23.812088,87.215183,7.2,Urban,Dense Sand,Moderate,01-01-2023,10.0,0.39,1.67,1099,1.18,11.2,27.11,18.17,48.69,475.0,4.55,12.82,Very high,0.58,2023-01-01,1,52,1,4.870000000000004
West Bengal,Paschim Barddhaman,Barakar,Barakar,23.660727,87.225628,7.2,Rural,Dense Clay,High,01-01-2023,10.0,0.39,3.39,1099,1.15,12.12,33.38,28.7,48.45,474.0,3.95,5.78,Low,0.42,2023-01-01,1,52,1,4.452199999999994
West Bengal,Paschim Barddhaman,Kulti,Kulti,23.980542,87.068571,7.2,Rural,Dense Silt,High,01-01-2023,0.01,0.41,2.17,1099,1.71,10.43,37.78,12.33,23.36,142.0,7.1,10.46,High,0.81,2023-01-01,1,52,1,6.705879025750009
West Bengal,Paschim Barddhaman,Kultora,Kultora,23.916321,86.689055,7.2,Rural,Dense Clay,Low,01-01-2023,0.1,0.45,3.22,1099,1.93,17.58,28.55,22.13,12.38,162.0,4.26,3.99,Low,0.43,2023-01-01,1,52,1,4.874362093539996
West Bengal,Kochbehar,Nababganj,Nababganj,26.23497,89.49081,6.9,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.392323723,4.5512248,832,0.683022431,12.29077924,11.82210705,17.64459565,11.82210705,267.0,3.922185532,4.145877178,Very low,0.604847383,2023-01-01,1,52,1,4.54784241857
West Bengal,Kochbehar,Coochbihar,Coochbihar,26.328,89.45223,6.9,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.496402029,0.672840446,832,0.665824773,10.60051114,11.84582907,12.32162224,11.84582907,388.0,3.290017337,3.590685329,Very low,0.641957972,2023-01-01,1,52,1,4.191207386069998
West Bengal,Kochbehar,Baneshwar,Baneshwar,26.39891,89.49609,6.9,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.369791953,3.551024305,832,0.535301687,15.5917953,12.76909595,14.56314305,12.76909595,67.0,7.184686781,4.265027728,Medium,0.624474288,2023-01-01,1,52,1,6.208685956889992
West Bengal,Kochbehar,Sahebganj,Sahebganj,26.11554,89.54922,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.306764561,4.776951175,832,0.763670816,17.45387969,17.75724366,17.54573163,17.75724366,260.0,8.94090491,8.180035885,Very low,0.343340134,2023-01-01,1,52,1,6.436196573889998
West Bengal,Kochbehar,Gitaldaha,Gitaldaha,26.0300007,89.4800034,6.9,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.354401583,1.705885258,832,0.708614537,12.52458231,15.84138611,13.43162421,15.84138611,127.0,7.582656009,4.360960701,Very low,0.913677525,2023-01-01,1,52,1,6.472984429469997
West Bengal,Kochbehar,Gosanimari,Gosanimari,26.13503,89.36238,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.481931271,1.994771632,832,0.928165982,13.68065036,13.81173509,18.52657121,13.81173509,157.0,2.716961377,6.454949832,High,0.30320769,2023-01-01,1,52,1,5.946934737419998
West Bengal,Kochbehar,Putimari,Putimari,26.16706,89.46297,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.428610832,1.239051985,832,0.913492043,11.57527771,13.87391549,13.47635042,13.87391549,212.0,0.935632877,1.410165235,Medium,0.689383025,2023-01-01,1,52,1,2.408182427369998
West Bengal,Kochbehar,Nazirhat,Nazirhat,26.18479,89.57113,6.9,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.311188118,4.019935209,832,0.987536229,19.79109359,19.92407394,18.6839104,19.92407394,364.0,3.740418679,1.503423063,Medium,0.484639286,2023-01-01,1,52,1,4.056527058270001
West Bengal,Kochbehar,Dhaprahat,Dhaprahat,26.27389,88.98611,6.9,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.479917314,2.423719503,832,0.954639624,19.19760049,13.26729265,16.40554529,13.26729265,160.0,2.708344056,2.864883696,High,0.753860935,2023-01-01,1,52,1,3.747440077599994
West Bengal,Kochbehar,Haldibari,Haldibari,26.33841,88.78173,6.9,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.454803209,3.21879858,832,0.58377463,9.041926154,19.73292994,12.73160604,19.73292994,109.0,5.27598176,7.421967824,Low,0.934760443,2023-01-01,1,52,1,5.375286878009996
West Bengal,Kochbehar,Kesiabari,Kesiabari,26.381,88.76265,6.9,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.388283153,1.113916559,832,0.721560432,13.04710845,17.18947265,13.44500784,17.18947265,265.0,3.48394472,2.940814259,Low,0.599522297,2023-01-01,1,52,1,3.866943082360005
West Bengal,Kochbehar,Coochbihar Town/,Coochbihar Town/,26.34288,89.48761,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.362878616,1.146667213,832,0.627752091,15.21665946,15.76910889,19.71845721,15.76910889,107.0,8.35361915,3.928088973,Medium,0.490691758,2023-01-01,1,52,1,7.239243587739993
West Bengal,Kochbehar,Dewanhat,Dewanhat,26.24462,89.48027,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.336086398,4.120987653,832,0.633943481,6.43428815,16.88377648,19.08606864,16.88377648,54.0,1.340867113,7.778849646,Very low,0.740966936,2023-01-01,1,52,1,2.4614081117100004
West Bengal,Kochbehar,Dudherkuti,Dudherkuti,26.29728,89.39378,6.9,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.387340608,1.328804899,832,0.854662236,15.72768389,12.62235149,12.92246379,12.62235149,57.0,6.932070286,8.399218104,Medium,0.843543926,2023-01-01,1,52,1,6.4308346562
West Bengal,Kochbehar,Kholta Kalibari,Kholta Kalibari,26.45727,89.51958,6.9,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.411837062,3.361932463,832,0.545623043,9.348014157,14.51388945,18.14335026,14.51388945,239.0,1.311886357,4.671189887,Low,0.985015466,2023-01-01,1,52,1,2.621477433739997
West Bengal,Kochbehar,Bhogramguri,Bhogramguri,26.42691,89.07101,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.401079437,3.775372619,832,0.561965787,11.88605899,13.56873487,15.28555469,13.56873487,115.0,4.656118179,6.721142116,Very low,0.417084815,2023-01-01,1,52,1,5.126137901649993
West Bengal,Kochbehar,Ratanpur,Ratanpur,26.43366,88.99175,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.307313531,2.000639816,832,0.984206125,10.51004981,12.57556841,17.40941465,12.57556841,362.0,8.086522986,5.348532325,High,0.62495135,2023-01-01,1,52,1,7.071782849179993
West Bengal,Kochbehar,Majherbari,Majherbari,26.43015,89.05795,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.39819572,4.319468269,832,0.680926556,9.142432752,19.93846944,11.11928216,19.93846944,284.0,9.535005224,7.235506389,High,0.609778443,2023-01-01,1,52,1,7.679778829799992
West Bengal,Kochbehar,Mathabhanga,Mathabhanga,26.34207,89.21352,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.317927374,2.863583318,832,0.53927725,12.87660436,10.56483869,19.90605265,10.56483869,195.0,4.022253026,7.232161807,Very low,0.702991517,2023-01-01,1,52,1,4.415466994299994
West Bengal,Kochbehar,Ghoksadanga,Ghoksadanga,26.42455,89.276,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.425362211,0.992180596,832,0.500900123,16.73778748,17.00927545,15.82613225,17.00927545,292.0,7.019954415,3.392591646,High,0.435944093,2023-01-01,1,52,1,6.251447697319996
West Bengal,Kochbehar,Changra Bandha,Changra Bandha,26.42063,88.91786,6.9,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.385669156,1.074559955,832,0.615510288,6.656824685,13.86900088,15.69080495,13.86900088,314.0,6.269871845,0.548359899,Low,0.187500714,2023-01-01,1,52,1,5.774245412930004
West Bengal,Kochbehar,Mekhaliganj,Mekhaliganj,26.34616,88.90835,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.311372258,3.602899866,832,0.724171093,15.31587165,17.74440612,14.11483812,17.74440612,237.0,7.027544323,7.054261505,High,0.451905767,2023-01-01,1,52,1,6.315314776679995
West Bengal,Kochbehar,Merigipur,Merigipur,26.34528,88.9241,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.394129705,1.289156625,832,0.919921335,18.11297973,19.17409728,18.21456087,19.17409728,205.0,1.936474884,0.12720426,Very low,0.562858085,2023-01-01,1,52,1,2.919967436220004
West Bengal,Kochbehar,Panishla,Panishla,26.4418,88.94458,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.452620413,2.606625964,832,0.503022153,7.827195698,15.88090193,12.28970361,15.88090193,365.0,0.516422272,3.592174595,Medium,0.327170367,2023-01-01,1,52,1,1.7661350641399993
West Bengal,Kochbehar,Vot Bari,Vot Bari,26.38137,88.9054,6.9,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.430079872,2.467593232,832,0.68040368,13.11732924,17.06217036,16.72662179,17.06217036,128.0,4.704855679,1.898664575,Medium,0.318858125,2023-01-01,1,52,1,5.06109959522
West Bengal,Kochbehar,Sahebganj,Sahebganj,26.11592,89.59559,6.9,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.464064218,3.53843331,832,0.973589326,6.260539525,18.6754833,15.23734319,18.6754833,287.0,0.513455056,0.935665841,High,0.424451191,2023-01-01,1,52,1,2.6365575132999988
West Bengal,Kochbehar,Sitai,Sitai,26.06323,89.29977,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.367424898,2.468082587,832,0.564028483,10.2227617,16.19556127,10.71819803,16.19556127,266.0,1.516041327,5.242308897,High,0.151138955,2023-01-01,1,52,1,3.23159057309
West Bengal,Kochbehar,Gosaier Hat,Gosaier Hat,26.19874,89.19082,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.358721897,3.217092146,832,0.8618013,14.66089294,19.28025581,12.22949382,19.28025581,300.0,2.870302328,0.44397094,High,0.973346389,2023-01-01,1,52,1,3.8622792980399963
West Bengal,Kochbehar,Sitalkuchi,Sitalkuchi,26.16738,89.18204,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.326466808,2.998060712,832,0.774951841,8.237231074,11.0800212,17.7813478,11.0800212,138.0,3.89666281,5.985581492,Medium,0.725063513,2023-01-01,1,52,1,5.236895016619999
West Bengal,Kochbehar,Balarampur,Balarampur,26.24376,89.58536,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.301200369,4.315665759,832,0.585118849,14.08915132,13.46819344,10.27338761,13.46819344,51.0,6.921598576,3.575840275,Low,0.840315872,2023-01-01,1,52,1,6.306054023929997
West Bengal,Kochbehar,Chilakhana (Palpara),Chilakhana (Palpara),26.30692,89.58841,6.9,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.49807626,3.736185214,832,0.907302639,6.35452775,11.59156866,12.11840213,11.59156866,445.0,8.867430416,8.632202828,Very low,0.548868881,2023-01-01,1,52,1,7.461983889890007
West Bengal,Kochbehar,Tufanganj,Tufanganj,26.32113,89.66641,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.408977899,1.979857735,832,0.92523662,11.68430956,15.05439611,16.90548057,15.05439611,461.0,3.953078976,7.137615488,Very low,0.637239263,2023-01-01,1,52,1,4.120572973319994
West Bengal,Kochbehar,Bakshirhat,Bakshirhat,26.33309,89.76628,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.353960168,1.934633783,832,0.544140714,8.219919194,14.1991202,14.54859855,14.1991202,393.0,8.971450584,9.877393463,Low,0.201997812,2023-01-01,1,52,1,7.3350710870199975
West Bengal,Kochbehar,Bochamari,Bochamari,26.40828,89.71811,6.9,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.480740474,2.283956645,832,0.798916142,8.650117783,16.46785321,17.05016993,16.46785321,291.0,3.791093034,4.957683674,High,0.499509503,2023-01-01,1,52,1,4.382770942520008
West Bengal,Kochbehar,Bochamari (Rasikbill),Bochamari (Rasikbill),26.41356,89.73177,6.9,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.370351618,0.79909495,832,0.711513129,12.57845673,14.04697355,17.32227031,14.04697355,257.0,3.094314642,0.858289973,High,0.672326245,2023-01-01,1,52,1,3.8745455417799928
